îNåéì˙,éûçè,ïiéø,â∑ìx1,â∑ìx2,â∑ìx3,îSìx,êÖà≥,ë˜ìx,â¡ë¨ìx,è∆éÀéûä‘,ìSï™,ÉiÉgÉäÉEÉÄ,écóØâñëfîZìx,é_ëfñOòaìx
2016/11/18,13:00,B,56.336,57.2,55.4,62,124,20,7.56,61.2,0,1.94,1,26.988
2016/11/18,14:00,B,58.136,59,57.2,58,123,75,5.4,61.2,0,1.62,1,46.272
2016/11/18,15:00,B,59.936,60.8,59,54,123,75,5.4,61.2,0,1.04,1,72.227
2016/11/18,16:00,B,59.468,60.8,59,58,123,75,3.6,61.2,0,0.44,0.9,62.86
2016/11/18,17:00,B,58.532,59,57.2,67,123,40,11.16,61.2,0,0.04,0,31.557
2016/11/18,18:00,B,57.542,60.8,55.4,63,123,75,11.16,61.2,0,0,0,53.975
2016/11/18,19:00,B,53.528,59,50,67,123,75,7.56,61.2,0,0,0,33.822
2016/11/18,20:00,B,53.924,57.2,51.8,71,123,75,7.56,61.2,0,0,0,62.623
2016/11/18,21:00,B,51.764,57.2,48.2,67,123,75,11.16,61.2,0,0,0,36.645
2016/11/18,22:00,B,51.044,55.4,48.2,66,123,75,18.36,61.2,0,0,0,35.106
2016/11/18,23:00,B,51.044,55.4,48.2,62,123,75,12.96,61.2,0,0,0,56.375
2016/11/19,0:00,B,49.946,55.4,46.4,62,122,75,11.16,61.2,0,0,0,57.137
2016/11/19,1:00,A,49.262,53.6,46.4,62,122,0,9.36,61.2,0,0,0,53.249
2016/11/19,2:00,B,48.146,53.6,44.6,66,121,75,14.76,61.2,0,0,0,77.709
2016/11/19,3:00,A,50.324,53.6,48.2,62,121,0,14.76,61.2,0,0,0,50.869
2016/11/19,4:00,B,47.93,51.8,44.6,66,120,75,9.36,61.2,0,0,0,37.917
2016/11/19,5:00,C,49.226,51.8,48.2,76,120,90,7.56,61.2,0.5,0,0,68.144
2016/11/19,6:00,C,48.776,50,48.2,87,120,90,11.16,61.2,2.5,0,0,41.279
2016/11/19,7:00,C,,,,,,,,61.2,1.5,0,0,36.863
2016/11/19,8:00,C,48.146,50,46.4,93,119,75,14.76,61.2,4,0.05,0,86.157
2016/11/19,9:00,C,47.534,50,46.4,93,120,75,24.12,61,8.5,0.05,0,45.634
2016/11/19,10:00,C,47.966,50,46.4,100,118,75,16.56,61,1,0.25,0,43.771
2016/11/19,11:00,C,,,,,,,,61,0,0.26,0,59.985
2016/11/19,12:00,C,49.946,51.8,48.2,93,115,75,5.4,61,0,0.42,0,67.178
2016/11/19,13:00,C,,,,,,,,61,0,0.32,0,54.589
2016/11/19,14:00,C,51.458,53.6,50,93,112,75,3.6,61,0,0.2,0,50.536
2016/11/19,15:00,C,51.8,51.8,51.8,93,111,75,14.76,61,0,0.13,0,64.379
2016/11/19,16:00,C,51.782,53.6,50,93,110,75,12.96,61,0,0.07,0,44.544
2016/11/19,17:00,C,51.476,53.6,50,93,110,75,14.76,61,0,0.01,0,32.958
2016/11/19,18:00,C,51.764,53.6,50,93,110,75,11.16,61,0,0,0,52.702
2016/11/19,19:00,C,,,,,,,,61,0,0,0,61.527
2016/11/19,20:00,B,52.304,53.6,51.8,93,110,75,9.36,61,0,0,0,54.079
2016/11/19,21:00,C,52.664,53.6,51.8,93,110,75,7.56,61,0,0,0,50.043
2016/11/19,22:00,C,51.476,53.6,50,93,111,75,5.4,61,0,0,0,66.831
2016/11/19,23:00,A,50.63,53.6,48.2,87,110,0,7.56,61,0,0,0,69.586
2016/11/20,0:00,B,48.974,51.8,46.4,93,111,20,9.36,61,0,0,0,45.139
2016/11/20,1:00,C,50.018,51.8,46.4,93,111,0,1.8,61,0,0,0,43.893
2016/11/20,2:00,C,49.856,53.6,46.4,93,111,0,3.6,61,0,0,0,39.127
2016/11/20,3:00,B,47.714,51.8,44.6,93,112,0,5.4,61,0,0,0,52.509
2016/11/20,4:00,B,48.092,53.6,46.4,93,112,0,1.8,61,0,0,0,32.506
2016/11/20,5:00,B,48.11,55.4,44.6,93,113,20,9.36,61,0,0,0,25.462
2016/11/20,6:00,B,47.57,55.4,42.8,93,114,20,5.4,61,0,0,0,57.94
2016/11/20,7:00,B,46.256,51.8,42.8,100,114,20,5.4,61,0,0.05,0.2,54.206
2016/11/20,8:00,B,49.334,51.8,46.4,100,114,0,5.4,61,0,0.49,0.9,61.009
2016/11/20,9:00,C,52.304,57.2,46.4,87,115,0,5.4,60.9,0,1.11,1,66.563
2016/11/20,10:00,B,55.022,59,50,87,115,0,3.6,60.9,0,1.59,1,45.856
2016/11/20,11:00,B,,,,,,,,60.9,0,1.77,1,41.64
2016/11/20,12:00,B,63.536,64.4,62.6,82,114,75,5.4,60.9,0,1.86,1,44.044
2016/11/20,13:00,B,65.804,66.2,64.4,82,114,75,7.56,60.9,0,1.45,0.9,51.186
2016/11/20,14:00,B,67.676,69.8,64.4,88,113,75,7.56,60.9,0,1.09,0.5,23.529
2016/11/20,15:00,B,67.208,69.8,64.4,82,113,75,12.96,60.9,0,0.73,0.2,54.565
2016/11/20,16:00,B,66.362,69.8,62.6,93,113,75,5.4,60.9,0,0.37,0.2,28.744
2016/11/20,17:00,B,,,,,,,,60.9,0,0.03,0,69.725
2016/11/20,18:00,C,59.522,60.8,57.2,93,115,0,5.4,60.9,0,0,0,30.563
2016/11/20,19:00,C,57.524,60.8,55.4,87,116,64,20.52,60.9,0,0,0,60.524
2016/11/20,20:00,C,58.604,60.8,57.2,87,117,24,9.36,60.9,0,0,0,38.649
2016/11/20,21:00,C,57.524,60.8,55.4,87,117,24,12.96,60.9,0,0,0,33.629
2016/11/20,22:00,A,57.902,59,57.2,87,118,0,11.16,60.9,0,0,0,42.004
2016/11/20,23:00,C,57.956,59,57.2,87,118,76,11.16,60.9,0,0,0,44.895
2016/11/21,0:00,A,56.228,57.2,55.4,93,118,0,11.16,60.9,0,0,0,46.124
2016/11/21,1:00,A,57.938,60.8,55.4,82,119,0,14.76,60.9,0,0,0,62.995
2016/11/21,2:00,B,,,,,,,,60.9,0,0,0,15.49
2016/11/21,3:00,C,55.166,59,53.6,87,119,75,14.76,60.9,0,0,0,84.657
2016/11/21,4:00,B,53.528,59,50,87,119,75,12.96,60.9,0,0,0,44.271
2016/11/21,5:00,B,52.826,59,48.2,87,120,75,14.76,60.9,0,0,0,55.938
2016/11/21,6:00,B,53.204,59,50,87,120,75,16.56,60.9,0,0,0,49.247
2016/11/21,7:00,B,54.608,59,51.8,87,121,75,12.96,60.9,0,0.03,0,47.15
2016/11/21,8:00,B,54.608,59,51.8,87,122,75,11.16,60.9,0,0.22,0,67.075
2016/11/21,9:00,B,,,,,,,,60.9,0,0.48,0,67.174
2016/11/21,10:00,B,57.128,59,55.4,82,122,75,24.12,60.7,0,0.46,0,55.356
2016/11/21,11:00,B,57.596,59,55.4,82,122,75,22.32,60.7,0,0.35,0,65.497
2016/11/21,12:00,C,57.164,59,55.4,77,121,75,27.72,60.7,0,0.36,0,61.105
2016/11/21,13:00,B,57.596,59,55.4,77,121,75,25.92,60.7,0,0.29,0,53.656
2016/11/21,14:00,C,56.786,59,55.4,72,120,75,25.92,60.7,0,0.22,0,44.746
2016/11/21,15:00,C,56.3,57.2,55.4,76,120,75,27.72,60.7,0,0.11,0,35.719
2016/11/21,16:00,C,55.994,59,53.6,76,120,75,20.52,60.7,0,0.03,0,52.239
2016/11/21,17:00,C,,,,,,,,60.7,1,0,0,52.214
2016/11/21,18:00,C,53.078,55.4,51.8,76,119,75,20.52,60.7,0.5,0,0,50.32
2016/11/21,19:00,C,52.358,53.6,51.8,87,119,75,20.52,60.7,0,0,0,64.273
2016/11/21,20:00,C,51.746,53.6,50,87,119,75,27.72,60.7,0,0,0,61.019
2016/11/21,21:00,C,51.71,53.6,50,87,118,75,20.52,60.7,0,0,0,52.868
2016/11/21,22:00,C,51.764,53.6,50,87,117,75,24.12,60.7,0.5,0,0,50.424
2016/11/21,23:00,C,51.188,53.6,48.2,87,117,75,14.76,60.7,0,0,0,32.589
2016/11/22,0:00,C,50.54,53.6,48.2,87,115,75,18.36,60.7,0.5,0,0,18.255
2016/11/22,1:00,C,49.928,51.8,48.2,93,115,75,14.76,60.7,0,0,0,35.748
2016/11/22,2:00,C,50.504,51.8,50,93,114,75,7.56,60.7,0,0,0,60.423
2016/11/22,3:00,C,50.522,51.8,50,100,113,75,5.4,60.7,0.5,0,0,74.414
2016/11/22,4:00,C,,,,,,,,60.7,0,0,0,43.101
2016/11/22,5:00,C,,,,,,,,60.7,0.5,0,0,63.87
2016/11/22,6:00,C,51.08,53.6,50,93,110,90,11.16,60.7,0.5,0,0,61.462
2016/11/22,7:00,C,,,,,,,,60.7,0.5,0,0,49.687
2016/11/22,8:00,C,50.828,53.6,50,93,110,75,12.96,60.7,0,0.1,0,53.446
2016/11/22,9:00,C,53.06,55.4,50,93,110,75,12.96,60.6,0,0.59,0.3,29.317
2016/11/22,10:00,C,54.518,57.2,51.8,87,109,75,5.4,60.6,0,1.03,0.3,72.213
2016/11/22,11:00,C,57.776,59,55.4,82,109,0,5.4,60.6,0,1.85,1,61.19
2016/11/22,12:00,B,,,,,,,,60.6,0,1.94,1,36.611
2016/11/22,13:00,A,63.608,66.2,60.8,82,107,0,5.4,60.6,0,1.81,1,56.17
2016/11/22,14:00,B,,,,,,,,60.6,0,1.49,1,31.642
2016/11/22,15:00,B,65.894,69.8,62.6,82,107,20,11.16,60.6,0,1,1,59.664
2016/11/22,16:00,B,,,,,,,,60.6,0,0.42,1,67.82
2016/11/22,17:00,B,64.886,68,60.8,72,107,20,12.96,60.6,0,0.04,0.1,42.652
2016/11/22,18:00,B,,,,,,,,60.6,0,0,0,73.303
2016/11/22,19:00,B,60.8,60.8,60.8,82,109,20,9.36,60.6,0,0,0,62.254
2016/11/22,20:00,B,,,,,,,,60.6,0,0,0,60.404
2016/11/22,21:00,B,60.8,60.8,60.8,93,109,75,9.36,60.6,0,0,0,62.487
2016/11/22,22:00,B,,,,,,,,60.6,0,0,0,49.998
2016/11/22,23:00,B,57.506,60.8,55.4,93,108,75,11.16,60.6,0,0,0,47.785
2016/11/23,0:00,B,,,,,,,,60.6,0,0,0,30.65
2016/11/23,1:00,B,55.292,59,51.8,100,108,20,7.56,60.6,0,0,0,60.174
2016/11/23,2:00,B,,,,,,,,60.6,0,0,0,48.668
2016/11/23,3:00,B,56.228,57.2,55.4,100,108,20,9.36,60.6,0,0,0,53.787
2016/11/23,4:00,B,,,,,,,,60.6,0,0,0,42.603
2016/11/23,5:00,B,55.706,59,53.6,62,110,40,29.52,60.6,0,0,0,41.822
2016/11/23,6:00,B,,,,,,,,60.6,0,0,0,73.321
2016/11/23,7:00,C,52.898,55.4,48.2,66,113,75,27.72,60.6,0,0.01,0,64.33
2016/11/23,8:00,C,,,,,,,,60.6,0,0.19,0,42.71
2016/11/23,9:00,C,51.368,53.6,48.2,54,116,75,25.92,60.4,0,0.46,0,52.837
2016/11/23,10:00,C,,,,,,,,60.4,0,0.7,0,41.824
2016/11/23,11:00,B,52.646,55.4,50,58,117,75,14.76,60.4,0,0.97,0,51.031
2016/11/23,12:00,B,,,,,,,,60.4,0,0.63,0.1,78.261
2016/11/23,13:00,C,52.16,53.6,50,62,116,75,16.56,60.4,0,0.36,0,31.726
2016/11/23,14:00,C,,,,,,,,60.4,0,0.17,0,58.662
2016/11/23,15:00,C,51.404,53.6,50,62,116,75,20.52,60.4,0,0.09,0,53.567
2016/11/23,16:00,C,,,,,,,,60.4,0,0.04,0,47.725
2016/11/23,17:00,C,51.728,53.6,50,62,117,75,14.76,60.4,0,0.01,0,65.969
2016/11/23,18:00,C,,,,,,,,60.4,0,0,0,52.537
2016/11/23,19:00,B,50.306,53.6,48.2,58,119,75,12.96,60.4,0,0,0,53.483
2016/11/23,20:00,B,,,,,,,,60.4,0,0,0,61.848
2016/11/23,21:00,B,48.524,51.8,46.4,71,119,75,20.52,60.4,0,0,0,40.61
2016/11/23,22:00,B,,,,,,,,60.4,0,0,0,19.733
2016/11/23,23:00,C,46.004,48.2,44.6,61,119,75,20.52,60.4,0,0,0,73.906
2016/11/24,0:00,C,,,,,,,,60.4,0,0,0,66.494
2016/11/24,1:00,C,,,,,,,,60.4,0,0,0,36.872
2016/11/24,2:00,C,44.474,46.4,42.8,100,119,75,24.12,60.4,0,0,0,47.273
2016/11/24,3:00,C,,,,,,,,60.4,0,0,0,52.485
2016/11/24,4:00,C,42.188,42.8,41,75,118,75,18.36,60.4,1,0,0,25.671
2016/11/24,5:00,C,,,,,,,,60.4,2.5,0,0,52.821
2016/11/24,6:00,C,36.446,39.2,35.6,93,119,75,27.72,60.4,2.5,0,0,51.662
2016/11/24,7:00,C,,,,,,,,60.4,2.5,0,0,66.926
2016/11/24,8:00,C,33.764,37.4,32,100,120,75,29.52,60.4,2.5,0.02,0,40.427
2016/11/24,9:00,C,,,,,,,,60.4,2.5,0.05,0,55.586
2016/11/24,10:00,C,33.782,35.6,32,100,119,75,27.72,60.3,1.5,0.09,0,34.803
2016/11/24,11:00,C,,,,,,,,60.3,2,0.19,0,34.207
2016/11/24,12:00,C,34.322,37.4,32,100,118,75,24.12,60.3,1.5,0.24,0,69.316
2016/11/24,13:00,C,,,,,,,,60.3,1.5,0.18,0,58.738
2016/11/24,14:00,C,34.142,35.6,32,100,119,90,14.76,60.3,1,0.15,0,63.128
2016/11/24,15:00,C,,,,,,,,60.3,1.5,0.08,0,50.753
2016/11/24,16:00,C,34.916,37.4,33.8,100,118,75,24.12,60.3,0.5,0.09,0,40.836
2016/11/24,17:00,B,,,,,,,,60.3,0,0.02,0,59.05
2016/11/24,18:00,B,36.86,39.2,33.8,86,118,75,20.52,60.3,0,0,0,66.161
2016/11/24,19:00,B,,,,,,,,60.3,0,0,0,49.86
2016/11/24,20:00,B,35.924,39.2,33.8,80,119,75,20.52,60.3,0,0,0,37.05
2016/11/24,21:00,B,,,,,,,,60.3,0,0,0,47.076
2016/11/24,22:00,B,39.2,39.2,39.2,80,120,75,16.56,60.3,0,0,0,59.617
2016/11/24,23:00,B,,,,,,,,60.3,0,0,0,30.529
2016/11/25,0:00,A,35.6,41,32,80,120,0,24.12,60.3,0,0,0,58.593
2016/11/25,1:00,B,,,,,,,,60.3,0,0,0,28.258
2016/11/25,2:00,C,34.592,41,28.4,80,120,0,20.52,60.3,0,0,0,39.573
2016/11/25,3:00,B,,,,,,,,60.3,0,0,0,67.591
2016/11/25,4:00,B,31.82,37.4,28.4,86,121,0,11.16,60.3,0,0,0,63.741
2016/11/25,5:00,B,,,,,,,,60.3,0,0,0,76.992
2016/11/25,6:00,B,31.352,35.6,26.6,100,121,0,9.36,60.3,0,0,0,54.912
2016/11/25,7:00,B,,,,,,,,60.3,0,0.04,0.2,45.805
2016/11/25,8:00,C,35.258,39.2,32,80,122,0,9.36,60.3,0,0.42,0.9,40.812
2016/11/25,9:00,B,,,,,,,,60.3,0,1.09,1,34.918
2016/11/25,10:00,B,38.984,44.6,33.8,70,122,75,12.96,60.2,0,1.59,1,64.193
2016/11/25,11:00,B,,,,,,,,60.2,0,1.96,1,52.629
2016/11/25,12:00,B,44.834,50,41,61,121,20,5.4,60.2,0,2.04,1,11.683
2016/11/25,13:00,B,,,,,,,,60.2,0,1.89,1,47.724
2016/11/25,14:00,B,48.128,50,44.6,61,120,20,9.36,60.2,0,1.52,1,32.911
2016/11/25,15:00,B,,,,,,,,60.2,0,0.97,1,82.583
2016/11/25,16:00,B,50,50,50,71,120,20,12.96,60.2,0,0.42,1,46.572
2016/11/25,17:00,B,,,,,,,,60.2,0,0.04,0.2,40.26
2016/11/25,18:00,B,50,50,50,66,120,20,5.4,60.2,0,0,0,62.998
2016/11/25,19:00,B,,,,,,,,60.2,0,0,0,40.104
2016/11/25,20:00,B,43.826,48.2,41,70,121,20,14.76,60.2,0,0,0,45.872
2016/11/25,21:00,B,,,,,,,,60.2,0,0,0,74.101
2016/11/25,22:00,B,40.91,46.4,37.4,65,122,75,12.96,60.2,0,0,0,45.328
2016/11/25,23:00,B,,,,,,,,60.2,0,0,0,74.25
2016/11/26,0:00,A,40.928,46.4,37.4,65,123,0,12.96,60.2,0,0,0,47.762
2016/11/26,1:00,A,,,,,,,,60.2,0,0,0,53.278
2016/11/26,2:00,A,36.968,44.6,32,70,124,0,20.52,60.2,0,0,0,44.794
2016/11/26,3:00,A,,,,,,,,60.2,0,0,0,53.764
2016/11/26,4:00,A,37.346,42.8,33.8,81,124,0,22.32,60.2,0,0,0,70.701
2016/11/26,5:00,B,,,,,,,,60.2,0,0,0,62.711
2016/11/26,6:00,B,37.346,42.8,33.8,81,125,20,14.76,60.2,0,0,0,49.571
2016/11/26,7:00,B,,,,,,,,60.2,0,0.04,0.1,52.534
2016/11/26,8:00,B,39.11,44.6,35.6,81,127,20,14.76,60.2,0,0.46,0.8,74.029
2016/11/26,9:00,B,,,,,,,,60.2,0,1.07,1,46.089
2016/11/26,10:00,B,45.86,48.2,42.8,70,128,20,12.96,60.1,0,1.57,1,47.873
2016/11/26,11:00,B,,,,,,,,60.1,0,1.89,1,73.967
2016/11/26,12:00,B,50.684,51.8,48.2,62,127,20,16.56,60.1,0,2,1,48.284
2016/11/26,13:00,B,,,,,,,,60.1,0,1.85,1,41.892
2016/11/26,14:00,B,53.996,55.4,51.8,58,125,40,12.96,60.1,0,1.19,0.6,47.152
2016/11/26,15:00,B,,,,,,,,60.1,0,0.41,0,53.563
2016/11/26,16:00,B,53.582,55.4,51.8,62,125,75,11.16,60.1,0,0.08,0,26.212
2016/11/26,17:00,B,,,,,,,,60.1,0,0.01,0,47.23
2016/11/26,18:00,B,51.422,53.6,50,66,125,75,16.56,60.1,0,0,0,40.408
2016/11/26,19:00,B,,,,,,,,60.1,0,0,0,36.556
2016/11/26,20:00,B,49.226,53.6,46.4,62,124,75,11.16,60.1,0,0,0,39.379
2016/11/26,21:00,B,,,,,,,,60.1,0,0,0,45.919
2016/11/26,22:00,B,47.822,50,46.4,71,123,75,11.16,60.1,0,0,0,21.193
2016/11/26,23:00,B,,,,,,,,60.1,0,0,0,34.1
2016/11/27,0:00,B,48.038,50,46.4,71,121,75,9.36,60.1,0,0,0,58.647
2016/11/27,1:00,B,,,,,,,,60.1,0,0,0,62.932
2016/11/27,2:00,C,47.426,50,46.4,71,121,90,14.76,60.1,0,0,0,75.482
2016/11/27,3:00,C,,,,,,,,60.1,0,0,0,61.904
2016/11/27,4:00,C,47.444,50,46.4,76,120,75,11.16,60.1,0,0,0,64.208
2016/11/27,5:00,C,47.336,50,46.4,76,118,90,9.36,60.1,0,0,0,31.567
2016/11/27,6:00,C,,,,,,,,60.1,0,0,0,35.602
2016/11/27,7:00,C,47.174,50,46.4,76,117,75,9.36,60.1,0,0.01,0,39.667
2016/11/27,8:00,B,47.804,50,46.4,76,117,75,9.36,60.1,0,0.07,0,54.006
2016/11/27,9:00,B,49.01,51.8,46.4,71,117,75,16.56,59.9,0,0.2,0,50.527
2016/11/27,10:00,B,49.46,51.8,48.2,71,116,75,12.96,59.9,0,0.79,0.1,23.62
2016/11/27,11:00,B,51.728,53.6,50,66,115,75,11.16,59.9,0,1.25,0.4,31.705
2016/11/27,12:00,B,53.132,53.6,51.8,71,114,75,11.16,59.9,0,0.57,0,50.739
2016/11/27,13:00,B,53.996,55.4,51.8,66,113,75,7.56,59.9,0,0.95,0,21.92
2016/11/27,14:00,B,55.4,55.4,55.4,76,112,75,1.8,59.9,0,0.44,0,46.632
2016/11/27,15:00,C,55.4,55.4,55.4,76,112,75,7.56,59.9,0,0.16,0,31.25
2016/11/27,16:00,C,,,,,,,,59.9,0,0.06,0,37.582
2016/11/27,17:00,C,53.582,55.4,51.8,82,112,75,14.76,59.9,0,0,0,45.009
2016/11/27,18:00,C,51.278,53.6,50,87,111,75,11.16,59.9,1.5,0,0,53.326
2016/11/27,19:00,C,50.9,51.8,50,100,111,75,9.36,59.9,1.5,0,0,52.524
2016/11/27,20:00,C,51.278,53.6,50,93,111,75,14.76,59.9,0.5,0,0,69.285
2016/11/27,21:00,C,51.296,53.6,50,93,110,75,14.76,59.9,0.5,0,0,26.338
2016/11/27,22:00,C,51.314,53.6,50,100,110,75,11.16,59.9,1,0,0,61.523
2016/11/27,23:00,C,51.152,51.8,50,100,109,75,14.76,59.9,2,0,0,66.829
2016/11/28,0:00,C,,,,,,,,59.9,2.5,0,0,42.896
2016/11/28,1:00,C,50.432,51.8,50,93,107,75,18.36,59.9,2.5,0,0,41.755
2016/11/28,2:00,C,50.414,51.8,50,93,108,75,20.52,59.9,4.5,0,0,73.56
2016/11/28,3:00,C,50.432,51.8,50,100,107,75,22.32,59.9,0.5,0,0,71.333
2016/11/28,4:00,C,49.982,51.8,48.2,93,106,75,14.76,59.9,0,0,0,54.753
2016/11/28,5:00,C,49.928,53.6,46.4,93,107,75,12.96,59.9,0,0,0,36.809
2016/11/28,6:00,C,49.352,53.6,46.4,87,107,75,16.56,59.9,0,0,0,34.734
2016/11/28,7:00,B,48.956,53.6,46.4,81,108,75,24.12,59.9,0,0.02,0,42.744
2016/11/28,8:00,C,49.388,53.6,48.2,87,109,75,20.52,59.9,0,0.25,0.1,74.343
2016/11/28,9:00,C,51.656,53.6,48.2,81,110,75,12.96,59.8,0,0.71,0.4,44.443
2016/11/28,10:00,C,53.888,55.4,50,71,111,75,14.76,59.8,0,0.73,0.1,57.156
2016/11/28,11:00,B,56.084,57.2,55.4,54,112,75,27.72,59.8,0,0.88,0,70.45
2016/11/28,12:00,B,56.732,57.2,55.4,50,112,75,29.52,59.8,0,0.93,0,47.508
2016/11/28,13:00,B,57.2,59,55.4,50,112,75,31.32,59.8,0,1.09,0.3,42.073
2016/11/28,14:00,B,56.48,57.2,55.4,44,112,75,35.28,59.8,0,1.06,0.6,48.394
2016/11/28,15:00,B,56.264,57.2,53.6,44,113,75,38.88,59.8,0,0.98,0.9,24.276
2016/11/28,16:00,B,55.418,57.2,53.6,37,114,75,31.32,59.8,0,0.49,0.9,72.744
2016/11/28,17:00,B,53.06,55.4,50,47,115,75,29.52,59.8,0,0.02,0,68.039
2016/11/28,18:00,B,50.324,53.6,48.2,98,116,75,35.28,59.8,0,0,0,62.318
2016/11/28,19:00,B,50.324,53.6,48.2,98,117,75,25.92,59.8,0,0,0,66.14
2016/11/28,20:00,B,49.244,53.6,46.4,46,117,75,29.52,59.8,0,0,0,63.596
2016/11/28,21:00,B,47.408,51.8,44.6,100,118,75,24.12,59.8,0,0,0,37.434
2016/11/28,22:00,B,47.408,51.8,44.6,100,118,75,27.72,59.8,0,0,0,70.939
2016/11/28,23:00,B,48.506,51.8,46.4,100,118,75,24.12,59.8,0,0,0,40.11
2016/11/29,0:00,B,47.444,51.8,44.6,40,119,75,20.52,59.8,0,0,0,35.622
2016/11/29,1:00,B,,,,,,,,59.8,0,0,0,34.401
2016/11/29,2:00,B,,,,,,,,59.8,0,0,0,27.301
2016/11/29,3:00,B,,,,,,,,59.8,0,0,0,54.152
2016/11/29,4:00,B,48.506,51.8,46.4,43,119,75,24.12,59.8,0,0,0,48.319
2016/11/29,5:00,B,48.524,51.8,46.4,100,119,75,25.92,59.8,0,0,0,18.544
2016/11/29,6:00,B,48.542,51.8,46.4,100,120,75,31.32,59.8,0,0,0,36.988
2016/11/29,7:00,B,46.724,50,44.6,100,120,75,37.08,59.8,0,0.01,0,57.743
2016/11/29,8:00,B,,,,,,,,59.8,0,0.23,0,59.983
2016/11/29,9:00,B,49.442,51.8,46.4,43,122,75,29.52,59.7,0,0.49,0,65.062
2016/11/29,10:00,B,50.864,51.8,50,40,122,75,35.28,59.7,0,1.3,0.6,33.562
2016/11/29,11:00,B,53.6,53.6,53.6,40,122,75,24.12,59.7,0,1.15,0.3,40.351
2016/11/29,12:00,B,55.652,57.2,53.6,37,121,75,24.12,59.7,0,1.48,0.7,49.64
2016/11/29,13:00,B,56.516,59,55.4,95,121,75,24.12,59.7,0,1.73,0.9,39.248
2016/11/29,14:00,B,57.668,59,57.2,35,121,40,22.32,59.7,0,1.6,1,46.607
2016/11/29,15:00,B,57.2,57.2,57.2,88,121,20,29.52,59.7,0,1.06,1,61.036
2016/11/29,16:00,B,,,,,,,,59.7,0,0.46,1,54.85
2016/11/29,17:00,B,,,,,,,,59.7,0,0.03,0.2,40.375
2016/11/29,18:00,B,51.044,53.6,48.2,34,124,20,24.12,59.7,0,0,0,38.675
2016/11/29,19:00,B,48.11,53.6,44.6,40,125,20,25.92,59.7,0,0,0,51.461
2016/11/29,20:00,B,47.444,51.8,44.6,43,126,20,25.92,59.7,0,0,0,60.488
2016/11/29,21:00,B,46.724,50,44.6,46,126,40,24.12,59.7,0,0,0,51.985
2016/11/29,22:00,B,,,,,,,,59.7,0,0,0,69.141
2016/11/29,23:00,B,,,,,,,,59.7,0,0,0,49.685
2016/11/30,0:00,B,,,,,,,,59.7,0,0,0,52.434
2016/11/30,1:00,B,,,,,,,,59.7,0,0,0,52.865
2016/11/30,2:00,B,,,,,,,,59.7,0,0,0,64.104
2016/11/30,3:00,B,41.612,48.2,37.4,100,129,20,29.52,59.7,0,0,0,39.956
2016/11/30,4:00,B,,,,,,,,59.7,0,0,0,49.839
2016/11/30,5:00,B,40.946,46.4,37.4,52,130,75,25.92,59.7,0,0,0,35.892
2016/11/30,6:00,B,40.91,46.4,37.4,100,130,20,22.32,59.7,0,0,0,64.709
2016/11/30,7:00,B,,,,,,,,59.7,0,0.02,0,74.01
2016/11/30,8:00,B,37.994,44.6,33.8,100,132,75,16.56,59.7,0,0.39,0.6,55.142
2016/11/30,9:00,B,43.142,44.6,39.2,56,133,75,16.56,59.6,0,1.03,0.7,68.374
2016/11/30,10:00,B,,,,,,,,59.6,0,1.5,1,41.478
2016/11/30,11:00,B,47.732,48.2,46.4,49,132,75,7.56,59.6,0,1.54,1,66.937
2016/11/30,12:00,B,49.514,51.8,48.2,46,132,75,7.56,59.6,0,1.6,0.7,58.232
2016/11/30,13:00,B,,,,,,,,59.6,0,1.3,0.6,63.387
2016/11/30,14:00,B,51.8,53.6,50,53,130,75,20.52,59.6,0,0.91,0.3,44.411
2016/11/30,15:00,B,,,,,,,,59.6,0,0.54,0,59.857
2016/11/30,16:00,B,52.124,53.6,50,54,130,75,16.56,59.6,0,0.14,0,39.58
2016/11/30,17:00,B,50.396,51.8,48.2,57,130,75,12.96,59.6,0,0.01,0,34.278
2016/11/30,18:00,B,49.622,51.8,48.2,62,129,75,12.96,59.6,0,0,0,59.538
2016/11/30,19:00,B,48.524,51.8,46.4,62,130,75,12.96,59.6,0,0,0,50.915
2016/11/30,20:00,B,48.524,51.8,46.4,62,130,75,14.76,59.6,0,0,0,63.711
2016/11/30,21:00,B,,,,,,,,59.6,0,0,0,42.279
2016/11/30,22:00,C,48.038,51.8,46.4,62,129,75,14.76,59.6,0,0,0,57.181
2016/11/30,23:00,C,47.354,50,46.4,61,129,75,11.16,59.6,0,0,0,65.008
2016/12/1,0:00,B,,,,,,,,59.6,0,0,0,67.602
2016/12/1,1:00,B,46.724,50,44.6,57,127,75,11.16,59.6,0,0,0,41.797
2016/12/1,2:00,C,44.546,46.4,42.8,70,127,75,16.56,59.6,0,0,0,52.037
2016/12/1,3:00,C,44.564,46.4,42.8,75,125,75,11.16,59.6,0,0,0,45.539
2016/12/1,4:00,C,43.34,44.6,42.8,87,124,75,9.36,59.6,0.5,0,0,71.727
2016/12/1,5:00,C,,,,,,,,59.6,1.5,0,0,71.927
2016/12/1,6:00,C,43.358,44.6,42.8,87,123,75,16.56,59.6,1.5,0,0,63.366
2016/12/1,7:00,C,43.25,44.6,42.8,100,122,75,16.56,59.6,4.5,0,0,52.389
